Virtual User Script started at: 20.09.2020 22:48:23	[MsgId: MMSG-15967]
Action.c(201): web_remove_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(201): Previous automatically added web header for "Upgrade-Insecure-Requests" removed  	[MsgId: MMSG-26587]
Action.c(201): web_remove/revert_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(203): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(203): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(206): Think time - Waiting 5,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(206): lr_think_time: 5,00 seconds (recorded think time was 27,00 seconds).	[MsgId: MMSG-15947]
Action.c(209): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(209): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(218): Notify: Transaction "insert_payment_info" started.	[MsgId: MMSG-16999]
Action.c(220): web_submit_data("reservations.pl_3") started  	[MsgId: MMSG-26355]
Action.c(220): Found resource "http://localhost:1080/WebTours/images/bookanother.gif" in HTML "http://localhost:1080/cgi-bin/reservations.pl"  	[MsgId: MMSG-26659]
Action.c(220): Registered web_reg_find successful for "Text=11/18/2020 :  11pm : Flight 453 leaves Paris  for Portland." (count=1)  	[MsgId: MMSG-26364]
Action.c(220): web_submit_data("reservations.pl_3") was successful, 3292 body bytes, 654 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(249): Notify: Transaction "insert_payment_info" ended with a "Pass" status (Duration: 0,2183 Wasted Time: 0,0000).	[MsgId: MMSG-16871]
Action.c(251): web_add_auto_header("Sec-Fetch-User") started  	[MsgId: MMSG-26355]
Action.c(251): web_add_auto_header("Sec-Fetch-User") was successful  	[MsgId: MMSG-26392]
Action.c(254): web_add_auto_header("Upgrade-Insecure-Requests") started  	[MsgId: MMSG-26355]
Action.c(254): web_add_auto_header("Upgrade-Insecure-Requests") was successful  	[MsgId: MMSG-26392]
Action.c(257): Think time - Waiting 5,00 seconds (according to limit).	[MsgId: MMSG-15946]
Action.c(257): lr_think_time: 5,00 seconds (recorded think time was 10,00 seconds).	[MsgId: MMSG-15947]
Action.c(261): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(261): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(266): Notify: Transaction "view_itinerary" started.	[MsgId: MMSG-16999]
Action.c(268): web_url("Itinerary Button") started  	[MsgId: MMSG-26355]
Action.c(268): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary" in "http://localhost:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
Action.c(268): Detected non-resource "http://localhost:1080/cgi-bin/itinerary.pl" in "http://localhost:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
Action.c(268): Resource "http://localhost:1080/WebTours/images/flights.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(268): Found resource "http://localhost:1080/WebTours/images/in_itinerary.gif" in HTML "http://localhost:1080/cgi-bin/nav.pl?page=menu&in=itinerary"  	[MsgId: MMSG-26659]
Action.c(268): Resource "http://localhost:1080/WebTours/images/home.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(268): Resource "http://localhost:1080/WebTours/images/signoff.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(268): Found resource "http://localhost:1080/WebTours/images/cancelreservation.gif" in HTML "http://localhost:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26659]
Action.c(268): Found resource "http://localhost:1080/WebTours/images/cancelallreservations.gif" in HTML "http://localhost:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26659]
Action.c(268): Registered web_reg_find successful for "Text=Flight Transaction Summary" (count=1)  	[MsgId: MMSG-26364]
Action.c(268): web_url("Itinerary Button") was successful, 16406 body bytes, 1618 header bytes, 51 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(278): Notify: Transaction "view_itinerary" ended with a "Pass" status (Duration: 0,3952 Wasted Time: 0,0001).	[MsgId: MMSG-16871]
Action.c(280): web_add_header("Origin") started  	[MsgId: MMSG-26355]
Action.c(280): web_add_header("Origin") was successful  	[MsgId: MMSG-26392]
Action.c(283): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
Action.c(286): web_reg_find started  	[MsgId: MMSG-26355]
Action.c(286): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
Action.c(289): Notify: Transaction "logout" started.	[MsgId: MMSG-16999]
Action.c(291): web_url("welcome.pl") started  	[MsgId: MMSG-26355]
Action.c(291): Detected non-resource "http://localhost:1080/cgi-bin/nav.pl?in=home" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26574]
Action.c(291): Detected non-resource "http://localhost:1080/WebTours/home.html" in "http://localhost:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26574]
Action.c(291): Retrieving data from cache for "http://localhost:1080/WebTours/home.html"  	[MsgId: MMSG-26558]
Action.c(291): Resource "http://localhost:1080/WebTours/images/mer_login.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
Action.c(291): Registered web_reg_find successful for "Text=A Session ID has been created and loaded into a cookie called MSO." (count=1)  	[MsgId: MMSG-26364]
Action.c(291): web_url("welcome.pl") was successful, 2176 body bytes, 584 header bytes, 24 chunking overhead bytes  	[MsgId: MMSG-26385]
Action.c(301): Notify: Transaction "logout" ended with a "Pass" status (Duration: 0,3422 Wasted Time: 0,0000).	[MsgId: MMSG-16871]
Action.c(303): Notify: Transaction "04_View_reciepts" ended with a "Pass" status (Duration: 32,6195 Think Time: 30,0058 Wasted Time: 0,0015).	[MsgId: MMSG-16870]
Ending action Action.	[MsgId: MMSG-15918]
Ending Vuser...	[MsgId: MMSG-15966]
Starting action vuser_end.	[MsgId: MMSG-15919]
Ending action vuser_end.	[MsgId: MMSG-15918]
Vuser Terminated.	[MsgId: MMSG-15963]
